Id,StudentId,Source,PassageName,QuestionId,Answer,CorrectAnswer,AnswerByStudent,ExamDateTime,ExamDate,Age,Grade
7430,20,worksheet,jabberwocky,2,Ordered,D,C,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7431,23,worksheet,jabberwocky,2,Ordered,D,D,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7432,4,worksheet,jabberwocky,2,Ordered,D,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7433,52,worksheet,jabberwocky,2,Ordered,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7434,51,worksheet,jabberwocky,2,Ordered,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7435,21,worksheet,jabberwocky,2,Ordered,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7436,89,worksheet,jabberwocky,2,Ordered,D,B,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7437,15,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7438,22,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7439,2,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7440,6,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7441,8,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7442,20,worksheet,jabberwocky,3,Disappointed,C,C,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7443,23,worksheet,jabberwocky,3,Disappointed,C,B,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7444,4,worksheet,jabberwocky,3,Disappointed,C,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7445,52,worksheet,jabberwocky,3,Disappointed,C,C,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7446,51,worksheet,jabberwocky,3,Disappointed,C,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7447,21,worksheet,jabberwocky,3,Disappointed,C,D,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7448,89,worksheet,jabberwocky,3,Disappointed,C,B,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7449,15,worksheet,jabberwocky,4,Replacement,D,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7450,22,worksheet,jabberwocky,4,Replacement,D,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7451,2,worksheet,jabberwocky,4,Replacement,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7452,6,worksheet,jabberwocky,4,Replacement,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7453,8,worksheet,jabberwocky,4,Replacement,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7454,20,worksheet,jabberwocky,4,Replacement,D,D,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7455,23,worksheet,jabberwocky,4,Replacement,D,D,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7456,4,worksheet,jabberwocky,4,Replacement,D,D,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7457,52,worksheet,jabberwocky,4,Replacement,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7458,51,worksheet,jabberwocky,4,Replacement,D,D,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7459,21,worksheet,jabberwocky,4,Replacement,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7460,89,worksheet,jabberwocky,4,Replacement,D,C,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7461,15,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7462,22,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7463,2,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7464,6,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7465,8,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7466,20,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,D,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7467,23,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,D,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7468,4,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7469,52,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,A,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7470,51,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7471,21,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7472,89,worksheet,jabberwocky,5,Formed is when the friendship is being made Settled is when the friendship is finally made,C,C,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7473,15,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7474,22,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7475,2,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,A,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7476,6,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7477,8,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,B,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7478,20,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,A,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7479,23,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,C,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7480,4,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,B,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7481,52,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,A,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7482,51,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7483,21,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7484,89,worksheet,jabberwocky,6,"Understand the person D D, B, A",B,B,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7485,15,worksheet,jabberwocky,7,All of them,D,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7486,22,worksheet,jabberwocky,7,All of them,D,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7487,2,worksheet,jabberwocky,7,All of them,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7488,6,worksheet,jabberwocky,7,All of them,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7489,8,worksheet,jabberwocky,7,All of them,D,D,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7490,20,worksheet,jabberwocky,7,All of them,D,D,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7491,23,worksheet,jabberwocky,7,All of them,D,D,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7492,4,worksheet,jabberwocky,7,All of them,D,A,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7493,52,worksheet,jabberwocky,7,All of them,D,C,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7494,51,worksheet,jabberwocky,7,All of them,D,D,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7495,21,worksheet,jabberwocky,7,All of them,D,D,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7496,89,worksheet,jabberwocky,7,All of them,D,D,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7497,15,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,B,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7498,22,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,A,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7499,2,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7500,6,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7501,8,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7502,20,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7503,23,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7504,4,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7505,52,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,A,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7506,51,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,B,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7507,21,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7508,89,worksheet,jabberwocky,8,Their fault because they should have been loyal,C,A,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7509,15,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,A,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7510,22,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,A,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7511,2,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,A,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7512,6,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,B,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7513,8,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,B,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7514,20,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,D,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7515,23,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,B,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7516,4,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7517,52,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,D,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7518,51,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7519,21,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,B,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7520,89,worksheet,jabberwocky,9,You should not trust yourself with anything you trust with your enemies,A,B,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7521,15,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7522,22,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7523,2,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7524,6,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7525,8,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7526,20,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7527,23,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7528,4,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7529,52,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7530,51,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7531,21,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7532,89,worksheet,jabberwocky,10,Emotional Language What language device is used here?,B,B,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7533,15,worksheet,jabberwocky,11,Dangerous,C,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7534,22,worksheet,jabberwocky,11,Dangerous,C,D,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7535,2,worksheet,jabberwocky,11,Dangerous,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7536,6,worksheet,jabberwocky,11,Dangerous,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7537,8,worksheet,jabberwocky,11,Dangerous,C,C,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7538,20,worksheet,jabberwocky,11,Dangerous,C,B,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7539,23,worksheet,jabberwocky,11,Dangerous,C,C,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7540,4,worksheet,jabberwocky,11,Dangerous,C,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7541,52,worksheet,jabberwocky,11,Dangerous,C,,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7542,51,worksheet,jabberwocky,11,Dangerous,C,C,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7543,21,worksheet,jabberwocky,11,Dangerous,C,B,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7544,89,worksheet,jabberwocky,11,Dangerous,C,C,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7545,15,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,B,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7546,22,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7547,2,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7548,6,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7549,8,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7550,20,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7551,23,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,B,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7552,4,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7553,52,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7554,51,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7555,21,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,B,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7556,89,worksheet,jabberwocky,12,Enjoying excitement is not natural,A,A,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7557,15,worksheet,jabberwocky,13,Metaphor,A,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7558,22,worksheet,jabberwocky,13,Metaphor,A,C,2021-11-08 00:00:00,2021-11-08 00:00:00,9,4
7559,2,worksheet,jabberwocky,13,Metaphor,A,B,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7560,6,worksheet,jabberwocky,13,Metaphor,A,D,2021-11-09 00:00:00,2021-11-09 00:00:00,10,5
7561,8,worksheet,jabberwocky,13,Metaphor,A,A,2021-11-09 00:00:00,2021-11-09 00:00:00,9,4
7562,20,worksheet,jabberwocky,13,Metaphor,A,C,2021-11-11 00:00:00,2021-11-11 00:00:00,9,4
7563,23,worksheet,jabberwocky,13,Metaphor,A,C,2021-11-14 00:00:00,2021-11-14 00:00:00,9,4
7564,4,worksheet,jabberwocky,13,Metaphor,A,C,2022-11-05 00:00:00,2022-11-05 00:00:00,9,4
7565,52,worksheet,jabberwocky,13,Metaphor,A,A,2022-11-10 00:00:00,2022-11-10 00:00:00,10,5
7566,51,worksheet,jabberwocky,13,Metaphor,A,D,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7567,21,worksheet,jabberwocky,13,Metaphor,A,A,2022-11-10 00:00:00,2022-11-10 00:00:00,9,4
7568,89,worksheet,jabberwocky,13,Metaphor,A,D,2022-11-12 00:00:00,2022-11-12 00:00:00,117,6
7569,17,worksheet,JANE EYRE,1,. friends,A,C,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7570,20,worksheet,JANE EYRE,1,. friends,A,A,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7571,12,worksheet,JANE EYRE,1,. friends,A,C,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7572,27,worksheet,JANE EYRE,1,. friends,A,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7573,43,worksheet,JANE EYRE,1,. friends,A,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7574,23,worksheet,JANE EYRE,1,. friends,A,A,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7575,17,worksheet,JANE EYRE,2,. He entered the wrong room.,B,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7576,20,worksheet,JANE EYRE,2,. He entered the wrong room.,B,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7577,12,worksheet,JANE EYRE,2,. He entered the wrong room.,B,A,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7578,27,worksheet,JANE EYRE,2,. He entered the wrong room.,B,B,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7579,43,worksheet,JANE EYRE,2,. He entered the wrong room.,B,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7580,23,worksheet,JANE EYRE,2,. He entered the wrong room.,B,B,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7581,17,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7582,20,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7583,12,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,A,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7584,27,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,B,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7585,43,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7586,23,worksheet,JANE EYRE,3,. Jane dropped her book and the noise alerted John.,D,E,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7587,17,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,C,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7588,20,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,C,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7589,12,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,A,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7590,27,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,D,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7591,43,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7592,23,worksheet,JANE EYRE,4,. She is combative despite her diffidence.,C,B,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7593,17,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7594,20,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7595,12,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,D,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7596,27,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7597,43,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7598,23,worksheet,JANE EYRE,5,. She wants to make clear the incessant nature of the bullying.,D,D,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7599,17,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7600,20,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7601,12,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,D,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7602,27,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7603,43,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,E,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7604,23,worksheet,JANE EYRE,6,. The servants didnâ€™t want to offend the young master. Mrs. Reed ignored it.,D,B,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7605,17,worksheet,JANE EYRE,7,. an armchair,A,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7606,20,worksheet,JANE EYRE,7,. an armchair,A,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7607,12,worksheet,JANE EYRE,7,. an armchair,A,E,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7608,27,worksheet,JANE EYRE,7,. an armchair,A,B,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7609,43,worksheet,JANE EYRE,7,. an armchair,A,E,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7610,23,worksheet,JANE EYRE,7,. an armchair,A,A,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7611,17,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7612,20,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,D,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7613,12,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,E,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7614,27,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7615,43,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,D,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7616,23,worksheet,JANE EYRE,8,. Jane was sitting in the window-seat.,D,D,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7617,17,worksheet,JANE EYRE,9,. She is humble.,D,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7618,20,worksheet,JANE EYRE,9,. She is humble.,D,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7619,12,worksheet,JANE EYRE,9,. She is humble.,D,D,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7620,27,worksheet,JANE EYRE,9,. She is humble.,D,B,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7621,43,worksheet,JANE EYRE,9,. She is humble.,D,D,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7622,23,worksheet,JANE EYRE,9,. She is humble.,D,D,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7623,17,worksheet,JANE EYRE,10,,E,E,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7624,20,worksheet,JANE EYRE,10,,E,E,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7625,12,worksheet,JANE EYRE,10,,E,E,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7626,27,worksheet,JANE EYRE,10,,E,E,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7627,43,worksheet,JANE EYRE,10,,E,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7628,23,worksheet,JANE EYRE,10,,E,E,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7629,17,worksheet,JANE EYRE,11,,E,A,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7630,20,worksheet,JANE EYRE,11,,E,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7631,12,worksheet,JANE EYRE,11,,E,A,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7632,27,worksheet,JANE EYRE,11,,E,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7633,43,worksheet,JANE EYRE,11,,E,E,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7634,23,worksheet,JANE EYRE,11,,E,E,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7635,17,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7636,20,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,C,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7637,12,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,B,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
7638,27,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,A,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7639,43,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,C,2022-07-28 00:00:00,2022-07-28 00:00:00,10,5
7640,23,worksheet,JANE EYRE,12,. a parallel between herself and Goldsmith,C,C,2022-07-29 00:00:00,2022-07-29 00:00:00,10,5
7641,17,worksheet,JANE EYRE,13,. The blood led Jane to be taken to the infirmary.,C,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7642,20,worksheet,JANE EYRE,13,. The blood led Jane to be taken to the infirmary.,C,B,2022-07-27 00:00:00,2022-07-27 00:00:00,10,5
7643,12,worksheet,JANE EYRE,13,. The blood led Jane to be taken to the infirmary.,C,B,2022-07-28 00:00:00,2022-07-28 00:00:00,9,4
